image,id,choice,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,city,height,width,r_mean,g_mean,b_mean,r_std,g_std,b_std,md5,label
71.jpg,71,"{""choices"": [""f_right"", ""dirty"", ""labeled"", ""damaged""]}",0,0,0,0,0,1,0,0,0,0,0,1,1,1,Астрахань,588,1280,0.4561650597739094,0.4685842305672269,0.4735128530578899,0.2594536948646465,0.2466422934728477,0.2430480674414084,11547cffa793aa88ecc49515fa8ab256,"[{""x"": 29.6, ""y"": 25.217391304347824, ""width"": 2, ""height"": 4.63768115942029, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 588}]"
72.jpg,72,"{""choices"": [""f_left"", ""dirty"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,1,1,0,Астрахань,588,1280,0.3867969114729226,0.4134111769707882,0.4389246584050287,0.2345113289826788,0.2252585921078415,0.22422473295712106,e845822217d71908c877881d3d8412b2,
73.jpg,73,"{""choices"": [""left"", ""dirty"", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,1,1,0,Астрахань,588,1280,0.47868206136621294,0.49727021537781796,0.5327984996081764,0.2446407166931905,0.2382593016337235,0.23944711826197165,67888e394a30769c536f508e17718b5d,
74.jpg,74,"{""choices"": [""right"", ""dirty"", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,1,1,1,Астрахань,588,1280,0.4509472174286383,0.4718645374816593,0.5100206228324662,0.24532187754464715,0.2357394736412214,0.2370696993125888,317320095ca45ce10321e0b3f5b3081c,"[{""x"": 8, ""y"": 34.492753623188406, ""width"": 7.466666666666667, ""height"": 7.826086956521737, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 588}]"
75.jpg,75,"{""choices"": [""b_right"", ""dirty"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,1,1,1,Астрахань,1280,588,0.5098545095121382,0.5290928089985993,0.5786965306956116,0.2330375550172588,0.2276468634465773,0.2292617348514486,940559cf221a6270bfedd82fe0830b54,"[{""x"": 8.333333333333334, ""y"": 35.3125, ""width"": 19.89795918367347, ""height"": 2.5, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 588, ""original_height"": 1280}]"
76.jpg,76,"{""choices"": [""b_left"", ""dirty"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,1,1,0,Астрахань,588,1280,0.5165012202797785,0.5357745650343471,0.599565492863812,0.22598549351069536,0.22811658575973576,0.22443870301089466,822941aaca0d0a1d45f681e1c0a01ff8,
77.jpg,77,interior,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Астрахань,588,1280,0.4235222161781377,0.4310739868864212,0.4335290678771509,0.23735952089200324,0.24045638061416802,0.2493937431620454,924d956e5d79ba7f521f3899b20bf12f,"[{""x"": 47.733333333333334, ""y"": 66.08695652173913, ""width"": 4.666666666666667, ""height"": 7.246376811594203, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 1280, ""original_height"": 588}]"
78.jpg,78,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Брянск,1280,960,0.3816301381229577,0.401062863817402,0.4183467754289215,0.2016805148684732,0.2018688729376052,0.21058923393130585,81a3e77f82ac7826e40a05dbb81578c2,
80.jpg,80,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Брянск,1280,960,0.3826017954707925,0.403494903364992,0.43837074588950137,0.18850038817147205,0.2056145193671816,0.22240677754378294,f2b1652b7f66cc561b71384eee2daf9f,
81.jpg,81,"{""choices"": [""interior"", ""dirty""]}",0,0,0,0,0,0,0,0,1,0,0,1,0,0,Брянск,960,1280,0.4561627923304736,0.4446771695006128,0.4478987853604984,0.2503753352209497,0.25405494983920424,0.25908543881568336,b1e02a322944188268f0f0afe9d48a30,"[{""x"": 63.6, ""y"": 21.6696269982238, ""width"": 22.13333333333333, ""height"": 11.72291296625222, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 55.46666666666667, ""y"": 24.511545293072825, ""width"": 5.866666666666666, ""height"": 6.571936056838366, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 56, ""y"": 41.91829484902309, ""width"": 10.4, ""height"": 10.124333925399645, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 69.73333333333333, ""y"": 95.02664298401423, ""width"": 7.866666666666666, ""height"": 4.9733570159857905, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}]"
82.jpg,82,"{""choices"": [""f_right"", ""labeled""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,1,Брянск,960,1280,0.3912809691584969,0.4005866013071896,0.4180569852941175,0.280892708005806,0.27436723298278803,0.2795443654380442,cb90467f2334ae830aed10f6e7124ba5,"[{""x"": 10.570987654320987, ""y"": 22.40806525886455, ""width"": 1.6203703703703713, ""height"": 1.9529965133872766, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
83.jpg,83,"{""choices"": [""right"", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,1,Брянск,960,1280,0.41367171862234464,0.4221054559844771,0.4651075622957517,0.2770528956506893,0.27640720877856484,0.2894838658358244,765b38ebaf887a4d178c085415c31ac7,"[{""x"": 15.333333333333334, ""y"": 25.932504440497336, ""width"": 2.666666666666669, ""height"": 3.0195381882770884, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
84.jpg,84,"{""choices"": [""b_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,1,Брянск,960,1280,0.39211982996323547,0.3995070880565768,0.4421499055351305,0.2640777476735391,0.2635956862634728,0.27483791469874186,4014b89f149f29a8afdd87800160cdf0,"[{""x"": 42.266666666666666, ""y"": 28.41918294849023, ""width"": 2.1333333333333333, ""height"": 3.55239786856128, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
85.jpg,85,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Брянск,960,1280,0.4903431276807599,0.4940671498417077,0.5405937468086196,0.2528900606068593,0.2511388829087569,0.2613948728558949,1228c399153f9dc73c3d3bad0a1f4393,
86.jpg,86,"{""choices"": [""left"", ""labeled"", ""damaged""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,1,Брянск,960,1280,0.4116401494842729,0.41953829337724696,0.4463491753472224,0.2223081066324548,0.2174592353646357,0.216790355529642,42b7791518eed7ba03f9c21332e59a8a,"[{""x"": 54.666666666666664, ""y"": 50.799289520426285, ""width"": 3.8666666666666654, ""height"": 3.3747779751332163, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
87.jpg,87,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Брянск,960,1280,0.4018861251531864,0.4095702550551471,0.4312318825316584,0.21110183671420785,0.21182247048484001,0.2125141486154465,35a9813e58e9bf2283578cb0e27af313,
88.jpg,88,"{""choices"": [""right"", ""labeled""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,1,Брянск,960,1280,0.4892623921313319,0.495464732051675,0.5209849366830065,0.2546430620962983,0.2452965613623425,0.2359215330392508,2f91769e682f2d14ccc8499037720c11,"[{""x"": 42.86265432098766, ""y"": 52.1842724162884, ""width"": 1.1574074074073888, ""height"": 1.0278929017827827, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 20.61471193415638, ""y"": 29.913259544328223, ""width"": 2.379115226337448, ""height"": 1.7988125781198596, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 20.29320987654321, ""y"": 38.5646914676666, ""width"": 0.9645061728395035, ""height"": 1.4561816108589338, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
89.jpg,89,"{""choices"": [""f_right"", ""labeled""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,0,Брянск,960,1280,0.5625234853707107,0.5779738721660541,0.6000157749948939,0.2498471732525385,0.24360698459456245,0.2413515195519515,3a9b29c46468679ecfdb9b9078597e32,
90.jpg,90,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Брянск,1280,960,0.4924427593954248,0.5122808734170754,0.5341881797640932,0.2834336509273778,0.27801283097948504,0.2827617440100405,5b59904ed1fd534c6518a1a173d34f2f,
91.jpg,91,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Брянск,1280,960,0.3972365291819849,0.4113097522212009,0.4526335401348038,0.28359973715065456,0.2931503912807853,0.3076742452569922,082829a482d5eb5f5261732f2c31bcd8,
92.jpg,92,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Брянск,960,1280,0.3652624878727533,0.3518265229268792,0.3570639393127043,0.2200654278077855,0.2195739888305764,0.22453796514559693,d5dc6356c1a222caa021130601cabded,"[{""x"": 46, ""y"": 32.85968028419183, ""width"": 17.333333333333332, ""height"": 14.38721136767318, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 960}]"
93.jpg,93,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Брянск,960,1280,0.4482847286049837,0.4611143982332518,0.4828975279564952,0.26615213351642386,0.2611974590662342,0.26277164521959395,ac310f753914ba1a67cf1c991eca2d5f,
94.jpg,94,"{""choices"": [""interior"", ""dirty""]}",0,0,0,0,0,0,0,0,1,0,0,1,0,0,Брянск,960,1280,0.31697372536254065,0.31413172743055545,0.3170074231515524,0.2981524300582879,0.3017830827353961,0.30367215997535674,64d1c9cd1c629a633fcfe0d9d78a0a29,"[{""x"": 48.266666666666666, ""y"": 56.12788632326821, ""width"": 6.4, ""height"": 6.394316163410302, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 58.666666666666664, ""y"": 37.47779751332149, ""width"": 16.266666666666666, ""height"": 15.2753108348135, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 18.4, ""y"": 55.772646536412076, ""width"": 21.6, ""height"": 15.452930728241563, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}]"
95.jpg,95,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Брянск,1280,960,0.473772039675245,0.4825699263429332,0.5009422583486518,0.2652773574688685,0.2696074809437368,0.2774238269836269,ef1296db72542835e298a79acae09524,
96.jpg,96,interior,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Брянск,960,1280,0.3837990802440767,0.3883630546619689,0.4019271886488969,0.2929570407061801,0.30348245943392443,0.30861471467172763,372b5036c1a49580f198d48a5191a5d8,"[{""x"": 48.53333333333333, ""y"": 49.91119005328597, ""width"": 10.8, ""height"": 9.058614564831261, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 6.133333333333334, ""y"": 62.52220248667851, ""width"": 5.333333333333333, ""height"": 4.7957371225577266, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 53.333333333333336, ""y"": 28.95204262877442, ""width"": 6.4, ""height"": 5.683836589698046, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}]"
97.jpg,97,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Брянск,960,1280,0.3670266065410537,0.3621857383578433,0.3709800794015523,0.27493471341819475,0.2778534358720677,0.27867757252108505,152da739dd0029af92ee21aa650bbd24,"[{""x"": 47.2, ""y"": 45.825932504440495, ""width"": 12.533333333333333, ""height"": 11.012433392539965, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 960}]"
98.jpg,98,"{""choices"": [""f_right"", ""labeled""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,0,Брянск,960,1280,0.4827820414624184,0.4957281262765526,0.5189702659058414,0.2755766067915696,0.26579215107698273,0.2635760802734118,858ef2e6c6be321260c30e82cd774777,
99.jpg,99,"{""choices"": [""right"", ""labeled""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,0,Брянск,960,1280,0.4697463841656458,0.471535255182802,0.5118754499846815,0.2981301560549541,0.2836553419127493,0.2801918231663883,d28428ef2bda8fc034324b0db229408b,
100.jpg,100,"{""choices"": [""b_right"", ""labeled""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,0,Брянск,960,1280,0.4912040473090275,0.4969300321691174,0.5345520386540034,0.2620869542551739,0.25119838220151,0.2483327551565708,bf1a5eb174aca839a1a89f93f293f9b1,
101.jpg,101,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Брянск,1280,960,0.4555062168096408,0.4558206284466913,0.4800138984630309,0.28313688964979017,0.2713784985061318,0.2626374544280561,568c8ff6d81d6101757bb918d7f27de7,
104.jpg,104,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Брянск,960,1280,0.4698437499999999,0.4619769582312095,0.5021527394812093,0.25498596301696524,0.2656022491570947,0.27665650051509816,e87f1ebd55915e3abed538dcb0d8a835,
105.jpg,105,"{""choices"": [""left"", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,0,Брянск,960,1280,0.4530534747753267,0.4423296313316992,0.4655426559946898,0.2872067862515046,0.2855542644273378,0.2883349383927108,a8c4a2010adf6df4a7388f1dcc453223,
106.jpg,106,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Брянск,960,1280,0.472055118336397,0.47241224341299,0.4894702148437498,0.2851254178548697,0.27928549588563845,0.2778670301877818,45301abad77b2d03d66937ab06f32bd6,
107.jpg,107,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Брянск,1280,960,0.4704647575827208,0.474826921849469,0.4858355034722221,0.2945522460302668,0.2817686430388174,0.27605959076319275,c47065c6e7489172b08249172301c511,
108.jpg,108,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Брянск,960,1280,0.3732643771701389,0.3881504831750408,0.4155998104319853,0.20934533513802486,0.20940196383802373,0.2154666556343636,c15564f8f1004baf9d44bb05193c9740,"[{""x"": 46.266666666666666, ""y"": 43.69449378330373, ""width"": 19.066666666666666, ""height"": 14.564831261101244, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 960}]"
109.jpg,109,interior,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Брянск,960,1280,0.4627343111723857,0.4696308466094774,0.4784249802134395,0.2757917659742054,0.2782524050533975,0.2856588943433257,9eb9154d290d129029b374eaa7c197b0,"[{""x"": 56.666666666666664, ""y"": 44.04973357015986, ""width"": 8.933333333333334, ""height"": 8.348134991119005, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 81.46666666666667, ""y"": 37.65541740674956, ""width"": 10.533333333333333, ""height"": 11.367673179396093, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 51.2, ""y"": 91.82948490230906, ""width"": 12.666666666666666, ""height"": 8.170515097690942, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}]"
110.jpg,110,"{""choices"": [""f_right"", ""labeled""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,0,Брянск,960,1280,0.4811011220894609,0.5004856132557189,0.5171277541615606,0.2836713781943614,0.277875440197592,0.279320925865789,91590a31c24ec00e29f11fce3fa89317,
111.jpg,111,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Брянск,960,1280,0.418113392948325,0.4182310623468137,0.5047587858711193,0.2260564444236441,0.231122478745436,0.26170489170291794,2d327a228e2e526db0254092cbafc0cc,
112.jpg,112,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Брянск,1280,960,0.47365478515625,0.4959063840379903,0.5083385799632355,0.2752742238872972,0.270117767711722,0.26904309935251336,d2051d45f086b43d72409c1176fe0c89,
113.jpg,113,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Брянск,1280,960,0.4608919781454247,0.4897915804993873,0.5038042311325571,0.2539338995717109,0.2451560296856165,0.2447657421601173,f30ca7cab2a6d3b216a2f5325b7245fc,
114.jpg,114,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Брянск,960,1280,0.4751234043096403,0.4839894844005307,0.5110172685610704,0.25511346683513697,0.26151249043834485,0.2779898940669025,91a6c7a230638057da4880c0840022db,
115.jpg,115,"{""choices"": [""right"", ""labeled""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,0,Брянск,960,1280,0.4510624138327208,0.4629010193270016,0.5001651475694443,0.2970853926911836,0.2938640495167899,0.2981457074547604,4c99e2cee869719e0194b9bc04617ae2,
116.jpg,116,"{""choices"": [""b_right"", ""labeled""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,0,Брянск,960,1280,0.4217812946793301,0.42050865502450974,0.4688450584660947,0.24727128856838435,0.2497232623050744,0.27293998168025985,8cedf09956ad459b8c3d496cc50b27bf,
117.jpg,117,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Брянск,960,1280,0.4482763352736925,0.45802258540134794,0.5299742934283086,0.19767973090405647,0.20433958869234906,0.2115762862918,bcf6e8df73d89f4e8d458b35da2b28f5,
118.jpg,118,"{""choices"": [""left"", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,0,Брянск,960,1280,0.4086079420700571,0.4178094267003676,0.4489366925806782,0.3008059638179623,0.2999648958766015,0.29985564040718216,32f31eec90ef3c9fd0b32817fac3d792,
119.jpg,119,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Брянск,1280,960,0.4519767763225083,0.4439591216043709,0.4333949908088235,0.26184704764799777,0.2565791438780435,0.2608094606948157,5ba4c92eb85b6474cc2d327bebe3cca4,
120.jpg,120,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Брянск,960,1280,0.5653625951031455,0.5628611525990604,0.5687643356821895,0.2262067644382625,0.21313968655629376,0.2358431683076884,37ad81f721a86e180155c1cab3bfedfe,
121.jpg,121,"{""choices"": [""left"", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,0,Брянск,960,1280,0.553811896829044,0.5408594547845179,0.571464645884395,0.2451821382586272,0.2437795732681141,0.2553740517467445,8e795ed22c35be9574a510a65de27c0e,
122.jpg,122,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Брянск,960,1280,0.5369354862387664,0.5248186848958336,0.5663735415390114,0.2372780981243605,0.2419769225331253,0.2624611763651254,c8e3fb23ae76f62b4982dee70a186f5c,
123.jpg,123,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Брянск,960,1280,0.5577494064031863,0.5551217384089053,0.5891278913909311,0.2253691785558717,0.236408878529284,0.2462443808979239,f79468feb7f9b265a73e3bce01986780,
124.jpg,124,"{""choices"": [""b_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,1,Брянск,960,1280,0.531910915798611,0.5296308146956699,0.5664846335018382,0.2303779847162463,0.233338501919264,0.2425500672746649,0669eb5ba0903fd057293d5f97f7ce7f,"[{""x"": 47.2, ""y"": 20.78152753108348, ""width"": 4.4, ""height"": 4.4404973357015995, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
125.jpg,125,"{""choices"": [""right"", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,1,Брянск,960,1280,0.5359357479319853,0.5416823299632353,0.5735458920547384,0.2255977785243569,0.22056009798637,0.2225162190279409,8a4d3f762a0f88efbbd704bbdd707b72,"[{""x"": 10.533333333333333, ""y"": 23.80106571936057, ""width"": 5.466666666666664, ""height"": 2.84191829484902, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
126.jpg,126,"{""choices"": [""f_right"", ""labeled""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,0,Брянск,960,1280,0.5255145495046977,0.5461422685610701,0.5604508686938313,0.2158446704785852,0.20190275400688,0.20505896441911808,c1c6ef8f17ae53e2f831b492674d5508,
127.jpg,127,"{""choices"": [""interior"", ""dirty""]}",0,0,0,0,0,0,0,0,1,0,0,1,0,0,Брянск,960,1280,0.4611173566431779,0.4542945261437909,0.4478713777828841,0.27614908696619145,0.2768997159447888,0.27671808730574593,227b5c3edafb13e66b17f8940f8255a6,"[{""x"": 55.6, ""y"": 22.380106571936057, ""width"": 29.333333333333332, ""height"": 12.433392539964476, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 47.733333333333334, ""y"": 52.753108348134994, ""width"": 3.6, ""height"": 3.730017761989343, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 20.266666666666666, ""y"": 37.65541740674956, ""width"": 10.533333333333333, ""height"": 11.190053285968029, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 56, ""y"": 97.15808170515098, ""width"": 3.8666666666666667, ""height"": 2.841918294849023, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 40.8, ""y"": 30.373001776198933, ""width"": 9.2, ""height"": 6.039076376554174, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}]"
